,Shannon,Fisher,GBP,E2,E3,R2,R3,G1,G2,G3,Ig,Corr_MP2
190,268.3756,14706.38968,2431.436442,1893.75986,67402.9543,366.599268,380.059567,-179.6412937,138.669126,494.8577223,3.31147827,-7.020040932
191,268.0728872,14705.16553,2431.95271,1893.86524,67401.7394,366.552893,379.90738,-178.0268549,137.7327914,494.4066149,3.2903413,-6.892810054
192,268.1668845,14705.60507,2431.697037,1893.78307,67399.119,366.574413,379.973506,-178.7304138,138.3445774,494.7708028,3.300995,-6.955979897
193,267.8646129,14704.68701,2432.097447,1893.91664,67402.8216,366.554358,379.905185,-177.5741207,137.3578567,494.3708695,3.29233362,-6.858491892
194,268.0978636,14705.50721,2431.945904,1893.86261,67401.6655,366.563304,379.942511,-178.1230965,137.4113228,494.2240023,3.295062,-6.884406219
195,268.2949363,14706.17166,2431.323581,1893.74869,67401.3967,366.585802,380.014766,-179.7033947,138.6538977,495.3946232,3.30530806,-7.037685214
196,268.1579088,14705.61111,2431.625708,1893.77379,67399.2934,366.577845,379.986475,-178.8685643,138.5032617,494.8951299,3.30230519,-6.966903351
197,267.9989969,14705.14158,2431.974401,1893.83179,67399.4474,366.556444,379.9176,-177.8706245,137.7323528,494.2446611,3.29228076,-6.872540689
198,267.9245962,14704.8797,2431.993052,1893.97952,67409.2325,366.55808,379.918439,-177.7808183,136.9884427,494.4927368,3.29379002,-6.872424476
199,268.2374423,14705.9807,2431.670789,1893.78553,67397.7298,366.581969,380.00134,-178.8690292,138.4836075,494.5410252,3.30393146,-6.953057304
200,267.7414224,14704.20101,2432.290812,1893.88297,67401.2889,366.536964,379.849488,-176.8668508,136.8472062,494.1489774,3.28409573,-6.798783483
201,268.2187438,14705.91842,2431.632928,1893.71568,67400.0669,366.586394,380.014703,-178.9655649,138.4112053,494.8528983,3.30602425,-6.962930778
202,268.2995225,14706.02901,2431.500637,1893.58308,67389.6021,366.584004,380.00657,-179.3084558,139.4584931,494.9270093,3.30483614,-7.007453735
203,268.1991273,14705.67707,2431.742047,1893.7671,67397.3145,366.577065,379.980929,-178.6749299,138.5669872,494.4840336,3.30251117,-6.947790707
204,267.981461,14705.07571,2431.891138,1893.72849,67393.3856,366.562518,379.93111,-178.1451227,138.0946772,494.5999042,3.29610111,-6.9160805
205,268.0414296,14705.3856,2431.901385,1893.81415,67400.5175,366.57422,379.969812,-178.230759,137.9390661,494.379968,3.30153932,-6.908568034
206,268.0552684,14705.21844,2431.826258,1893.81348,67399.0384,366.569818,379.952728,-178.3113623,138.066779,494.6094164,3.30004909,-6.925910077
207,268.0351661,14705.09384,2431.896875,1894.00211,67410.8257,366.553868,379.909371,-178.0751208,136.8643287,494.3739269,3.29115156,-6.897342053
208,268.2288883,14705.9578,2431.504394,1893.6988,67394.9213,366.587715,380.017752,-179.2873239,139.1026743,494.9516906,3.30698762,-7.00295824
209,267.7703782,14704.3753,2432.17871,1893.82468,67398.9919,366.547534,379.88047,-177.2511734,137.1019967,494.2917607,3.28958607,-6.840264043
210,268.0028777,14705.38756,2431.827912,1894.00002,67411.9124,366.575658,379.972148,-178.4373986,137.3736049,494.8801262,3.30265657,-6.928776778
211,268.2394131,14706.07393,2431.505856,1893.71712,67398.2008,366.588495,380.02303,-179.3788776,139.0683722,495.1372253,3.30675452,-7.004686184
212,268.0428088,14705.19384,2431.851459,1893.6759,67390.5905,366.566123,379.944607,-178.2715113,138.5475711,494.4707098,3.29753483,-6.924374064
213,268.5074889,14706.80881,2431.223557,1893.56824,67392.236,366.598703,380.063917,-180.100309,139.7266525,494.8999644,3.30996893,-7.051464925
214,268.4467137,14706.58697,2431.433569,1893.66768,67396.2045,366.588196,380.024337,-179.6157481,139.1350648,494.7252017,3.30617667,-7.021549119
215,268.1853823,14705.65351,2431.732116,1893.81447,67402.4897,366.571707,379.96598,-178.6351133,137.7333795,494.6127098,3.29939279,-6.942169006
216,268.0702237,14705.65187,2431.95,1893.90008,67405.4967,366.579701,379.98729,-178.2123424,137.4741632,494.3815481,3.30418335,-6.899225899
217,268.1463473,14705.52709,2431.691613,1893.74028,67395.7324,366.576483,379.980624,-178.7317998,138.6544654,494.9562543,3.30186767,-6.95761902
218,268.0983441,14705.58473,2431.826561,1893.90674,67406.6235,366.57458,379.972309,-178.4605931,137.5973863,494.6720373,3.30138741,-6.926205457
219,267.9296279,14704.86204,2432.107045,1893.8288,67397.7461,366.556571,379.913788,-177.5316887,137.5576816,494.3085316,3.29304497,-6.85309247
220,268.1021997,14705.46914,2431.759908,1893.79748,67398.5797,366.569521,379.957037,-178.516091,138.253372,494.7104179,3.29880371,-6.939209837
221,267.8171052,14704.70713,2432.162401,1893.93512,67404.0829,366.550145,379.892958,-177.4355085,137.1297095,494.1897666,3.29018464,-6.84257218
222,268.1412534,14705.52542,2431.713792,1893.6666,67395.225,366.571739,379.965977,-178.610171,137.9955021,494.4963637,3.29944634,-6.944576544
223,268.2020023,14705.74149,2431.785299,1893.74856,67396.8618,366.572331,379.968674,-178.5631743,138.3696458,494.4290734,3.29971129,-6.935343952
224,267.9355533,14704.95618,2432.101154,1893.81196,67395.2231,366.561392,379.928811,-177.6672061,137.9173944,494.2149365,3.29545998,-6.860555418
225,268.2608177,14706.14513,2431.495064,1893.62742,67393.3542,366.594525,380.04103,-179.4630387,139.4046888,495.0935986,3.30994243,-7.013294079
226,268.0118944,14705.19896,2431.868548,1893.8612,67403.0542,366.573595,379.965499,-178.2278888,137.4856535,494.5489623,3.30166431,-6.918348388
227,267.8824179,14704.69172,2431.986989,1893.92165,67405.6008,366.556581,379.91048,-177.6913795,137.0753298,494.5224621,3.29370373,-6.873932149
228,268.1861023,14705.5204,2431.705676,1893.73713,67397.4108,366.568498,379.956106,-178.7264683,138.4471044,494.7130771,3.29787012,-6.958363226
229,268.1929944,14705.72473,2431.722689,1893.83636,67401.8774,366.577128,379.984349,-178.7211156,138.2181955,494.6963054,3.30178101,-6.9467555
230,268.0528893,14705.32282,2431.94393,1893.76194,67395.6461,366.573965,379.967684,-178.1432289,138.1365239,494.5015959,3.30161137,-6.907662786
231,268.0560612,14705.3793,2431.82915,1893.73449,67393.8714,366.572965,379.966714,-178.3365773,138.4436531,494.6270071,3.30067975,-6.924436572
232,268.1095006,14705.52416,2431.801439,1893.75832,67394.9683,366.574447,379.971923,-178.4408057,138.3681971,494.498962,3.30136832,-6.927283357
233,267.9364657,14704.83058,2432.048356,1893.86758,67401.8157,366.55172,379.897899,-177.6587421,137.1566443,494.277193,3.29091434,-6.864185363
234,267.9550281,14704.77331,2432.012189,1893.89724,67402.7095,366.548718,379.889092,-177.7080753,137.3539447,494.4224445,3.28924752,-6.87260813
235,268.1271969,14705.63026,2431.824325,1893.92673,67405.2457,366.576358,379.977978,-178.5181983,137.9237238,494.6937531,3.3022041,-6.928458301
236,268.0108562,14705.10036,2432.085871,1893.86993,67400.9913,366.555125,379.910988,-177.6508332,137.2900497,494.1569217,3.29207007,-6.855773616
237,267.938516,14704.94923,2432.084467,1893.78744,67396.2867,366.566009,379.941984,-177.68761,137.6766289,494.4729244,3.29800016,-6.866092548
238,268.2608605,14705.9322,2431.676947,1893.67967,67394.3313,366.578662,379.991723,-178.8655635,138.6812,494.6065421,3.30211357,-6.956762213
239,267.8383821,14704.6505,2432.151017,1893.9642,67404.1258,366.557897,379.913409,-177.4021351,136.9874523,494.3058214,3.29460318,-6.845748591
240,268.138105,14705.54715,2431.888206,1893.75922,67395.9698,366.568928,379.957744,-178.3357292,138.3163041,494.3716286,3.29810742,-6.917979484
241,267.9693488,14705.14302,2431.974681,1894.03631,67413.9975,366.567847,379.947418,-178.0687806,136.8681364,494.7019529,3.29884353,-6.900903868
242,267.9540211,14704.81075,2431.995243,1893.78317,67394.1413,366.551754,379.899389,-177.7714701,137.9996914,494.2951695,3.29062135,-6.878636108
243,267.7274873,14704.30692,2432.253537,1894.13889,67419.3294,366.551511,379.888522,-176.9918664,135.4961699,494.3177217,3.2923261,-6.807392659
244,267.9718886,14705.06265,2432.158345,1893.84674,67402.3789,366.555899,379.912425,-177.5739951,136.3535162,494.0375013,3.29272251,-6.849574242
245,268.4312494,14706.56089,2431.370925,1893.77319,67403.8226,366.592563,380.035357,-179.856439,138.8638181,495.0421376,3.3087244,-7.049980401
246,268.2293161,14705.85326,2431.677879,1893.8271,67405.7022,366.576454,379.984995,-178.8605285,137.523988,494.6183584,3.30098126,-6.954953154
247,267.9747094,14704.84045,2432.019487,1893.90481,67405.9009,366.549498,379.893275,-177.7855527,137.317612,494.4827384,3.28936272,-6.879544108
248,268.1134412,14705.4297,2431.79013,1893.71161,67393.076,366.573938,379.970228,-178.4931442,138.6383149,494.4578813,3.30116783,-6.936075922
249,268.078506,14705.39734,2431.845679,1893.77136,67396.7383,366.572832,379.965881,-178.3089665,138.0913203,494.6032913,3.30073847,-6.922104984
250,268.1795049,14705.48765,2431.772017,1893.75391,67396.671,366.568226,379.955178,-178.6005295,138.4623503,494.7167881,3.29775058,-6.947097133
251,268.3112908,14706.1755,2431.557246,1893.76349,67399.5825,366.582279,380.005844,-179.2760173,138.7389872,494.7167228,3.30333411,-6.994174446
252,268.2267152,14706.04474,2431.522381,1893.69422,67393.7149,366.589266,380.023455,-179.3198338,139.2073917,494.8883849,3.30754442,-7.000613611
253,268.2700804,14705.88048,2431.735535,1893.58051,67389.7952,366.578141,379.989212,-178.7365707,138.8931067,494.417275,3.30206889,-6.950902226
254,268.4381861,14706.47234,2431.426992,1893.82188,67405.7877,366.588985,380.027197,-179.6560297,138.5398083,494.968327,3.30639649,-7.023721093
255,268.1012123,14705.33611,2431.839267,1893.74861,67396.962,366.570887,379.957945,-178.3534329,138.1516285,494.554734,3.30016398,-6.930794783
256,268.0257979,14705.37255,2431.85565,1893.79405,67397.8564,366.586366,380.005021,-178.3492755,138.2386681,494.7437099,3.30798724,-6.923488375
257,268.087623,14705.48661,2431.810371,1893.77382,67397.0613,366.575335,379.973384,-178.4837012,138.2647871,494.7524751,3.30203857,-6.935851387
258,267.9009941,14704.71721,2432.138596,1893.77814,67394.7464,366.556423,379.912147,-177.4642063,137.6937225,494.2507969,3.29330424,-6.850984813
259,268.0945922,14705.34068,2431.857377,1893.97288,67410.9156,366.572968,379.964469,-178.3860353,137.3728888,494.5796267,3.30120791,-6.92944086
260,268.1904711,14705.5699,2431.699356,1893.77688,67398.0755,366.573468,379.970336,-178.7420395,138.4379802,494.6948125,3.30050798,-6.956959326
261,268.1687972,14705.74657,2431.699639,1893.75399,67399.3012,366.576096,379.977908,-178.8505263,138.5135209,494.8643262,3.30191655,-6.972169825
262,267.9351553,14704.86243,2432.048976,1893.91368,67401.5926,366.558644,379.920407,-177.7320902,137.4914051,494.4517893,3.29412935,-6.871618132
263,267.9532686,14705.02774,2432.140661,1893.81732,67396.1544,366.55415,379.907192,-177.5399197,137.5977362,493.8623968,3.29184184,-6.846972012
264,268.0046648,14705.25249,2431.956234,1893.87996,67401.8128,366.567094,379.947487,-178.0471747,137.7490507,494.4061204,3.29803295,-6.892314199
265,268.1037717,14705.61151,2431.923179,1893.88106,67408.8669,366.580815,379.992475,-178.396684,136.7729279,494.3476259,3.30446366,-6.919115204
266,268.1104981,14705.56668,2431.902301,1893.86916,67403.2986,366.574826,379.973489,-178.3031737,137.816125,494.5273313,3.30145771,-6.911045646
267,267.9896245,14705.11686,2432.071249,1894.02949,67410.3207,366.56147,379.930237,-177.7563266,136.8901628,494.3881232,3.29529269,-6.862804893
268,268.0299317,14705.19872,2431.8457,1893.80413,67397.9485,366.567504,379.947334,-178.2638998,138.0414665,494.6795463,3.2985078,-6.920640171
269,268.0712525,14705.38469,2431.751703,1893.56691,67384.7454,366.578001,379.981565,-178.4733526,139.0406954,494.5887351,3.30334018,-6.938300658
270,268.2315602,14705.91152,2431.758374,1893.82457,67401.6029,366.578784,379.990719,-178.7135933,138.2381251,494.5081913,3.30239577,-6.938691187
271,267.8013476,14704.45972,2432.176673,1893.89003,67401.8757,366.551626,379.892044,-177.2664005,136.8269539,494.2795245,3.2918177,-6.839111506
272,268.1373063,14705.54741,2431.761549,1893.79067,67400.6331,366.574381,379.971275,-178.568077,138.2409483,494.6209645,3.30147472,-6.942555846
273,268.0734305,14705.07188,2431.950633,1893.93006,67408.3511,366.550543,379.898716,-177.9678893,137.050278,494.3575698,3.28947216,-6.890317984
274,268.053094,14705.40978,2431.914515,1893.8514,67401.3578,366.573443,379.967341,-178.2333548,137.8657539,494.5851224,3.30111294,-6.910082855
275,268.1459474,14705.54843,2431.753915,1893.92916,67407.7415,366.572091,379.967527,-178.5889045,137.6117185,494.6844948,3.29963031,-6.937891757
276,268.0425648,14705.43572,2432.050422,1893.77747,67395.4357,366.577496,379.97793,-178.0042574,138.1538822,494.3532626,3.3035303,-6.887947634
277,268.1291061,14705.33937,2431.799447,1893.77123,67400.2976,366.56427,379.94107,-178.4024852,137.8917887,494.561457,3.29610863,-6.933499682
278,267.9905019,14705.25411,2431.799544,1893.82655,67399.1288,366.578659,379.984274,-178.3553975,138.0544581,494.8074103,3.30363466,-6.927706214
279,268.1538267,14705.54845,2431.718052,1893.71459,67395.5789,366.565359,379.946391,-178.6094313,138.4787109,494.5639906,3.29633215,-6.945589298
280,268.2866806,14705.8556,2431.598835,1893.65716,67394.9135,366.572502,379.969815,-179.1549483,138.9565121,494.9197875,3.29952195,-7.004424381
281,268.0090837,14705.16207,2431.939819,1893.71762,67392.5796,366.562728,379.933877,-178.0582442,138.3674255,494.3391676,3.2959268,-6.904889249
282,268.0848966,14705.61282,2431.902912,1893.70745,67390.8071,366.57726,379.980197,-178.3322466,138.7045381,494.4064591,3.30283424,-6.91682663
283,268.1437069,14705.64996,2431.834402,1893.90481,67405.0115,366.579606,379.989158,-178.5255148,137.8400407,494.647898,3.30373367,-6.928372693
284,268.1307131,14705.57655,2431.842668,1893.89818,67405.9599,366.570372,379.961025,-178.3972959,137.5543235,494.4868071,3.29890694,-6.919472775
285,267.9919526,14704.90525,2432.02587,1893.82248,67398.7495,366.5529,379.901618,-177.736099,137.5558747,494.2232456,3.2914704,-6.875416707
286,268.1171658,14705.28359,2431.936127,1893.73081,67394.4698,366.556355,379.915898,-178.0846989,138.0629595,494.3525312,3.29229191,-6.907455065
287,268.5328446,14706.73857,2431.291536,1893.74913,67404.961,366.591606,380.036103,-180.1482455,138.9310227,495.2568644,3.30757525,-7.077710192
288,268.3675803,14706.31582,2431.53827,1893.67632,67395.6075,366.589712,380.02771,-179.384876,139.0892986,494.6487789,3.30719486,-7.00577065
289,268.1127148,14705.33801,2431.844237,1893.81542,67397.2014,366.561707,379.93312,-178.3590196,138.1807307,494.3817012,3.29492502,-6.927295006
290,268.6214749,14706.85167,2431.141921,1893.77042,67407.3293,366.589194,380.031313,-180.4671625,138.9764438,495.3357519,3.30569423,-7.105781336
291,268.0882658,14705.30014,2431.769984,1893.75764,67395.3601,366.56736,379.948441,-178.4576858,138.3048215,494.6156486,3.29815282,-6.937674573
292,268.0485414,14705.19446,2431.939825,1893.83447,67399.6383,366.566853,379.946904,-178.1795477,137.9114424,494.5326606,3.29786127,-6.913581813
293,268.2076482,14705.77534,2431.76341,1893.74725,67394.4685,366.57951,379.993924,-178.748688,138.8710818,494.6843992,3.30277524,-6.946086557
294,268.1506981,14705.46873,2431.762648,1893.8626,67408.7681,366.569743,379.958559,-178.5989398,137.0388739,494.7501237,3.29875042,-6.945980618
295,267.9572994,14704.80443,2431.997352,1893.83814,67400.3151,366.555414,379.909413,-177.7678036,137.46924,494.372435,3.2927486,-6.881773954
296,268.0013623,14704.91818,2432.007727,1893.80132,67395.8675,366.550977,379.897029,-177.7786611,137.9162175,494.2517729,3.29032197,-6.879321218
297,268.1199432,14705.58381,2431.787777,1893.79279,67400.6952,366.575986,379.976413,-178.7121214,138.2902488,494.8573854,3.30216549,-6.966260647
298,268.1517401,14705.64995,2431.834144,1893.65231,67389.6991,366.576614,379.98049,-178.5019029,138.7729914,494.2780676,3.30210736,-6.933221421
299,268.138439,14705.57267,2431.871018,1893.73143,67393.8191,366.565792,379.947226,-178.3397323,138.38802,494.258635,3.296704,-6.919312017
300,268.192606,14705.49627,2431.713281,1893.78802,67399.5716,366.567173,379.953165,-178.7086187,138.3388075,494.7162378,3.29699036,-6.955232404
301,267.8900381,14704.79095,2432.216658,1893.83912,67397.1174,366.553797,379.903347,-177.328376,137.4749729,494.0089326,3.29207987,-6.834866598
302,268.1404258,14705.456,2431.823946,1893.73783,67396.1943,366.572741,379.966682,-178.4791203,138.4566495,494.5916347,3.30057947,-6.935446816
303,268.1137168,14705.45002,2431.837268,1893.88367,67406.2983,366.569227,379.954993,-178.3606494,136.5076343,494.4094083,3.29894565,-6.926684654
304,268.1030781,14705.43311,2431.859621,1893.80997,67398.1169,366.567374,379.950269,-178.3867812,138.2307841,494.5310828,3.29780502,-6.925519183
305,268.0435724,14705.18005,2431.913937,1893.87165,67403.8846,366.565773,379.941321,-178.1929978,137.5989576,494.585163,3.29786327,-6.920661674
306,268.0737241,14705.33605,2431.833814,1893.80891,67396.973,366.570479,379.958826,-178.3892942,138.372589,494.5366236,3.29957774,-6.926892255
307,268.1177973,14705.54074,2431.8375,1893.71418,67394.4412,366.568937,379.957724,-178.4380051,138.4842622,494.4822523,3.29800282,-6.926921651
308,268.1624361,14705.55943,2431.770395,1893.76671,67398.2621,366.570214,379.959641,-178.5615352,138.3646682,494.5485595,3.29911566,-6.944948336
309,268.1375689,14705.55495,2431.888119,1893.8244,67402.909,366.572755,379.967655,-178.3618154,137.4975528,494.4688706,3.30033354,-6.913176988
310,267.9518403,14704.82292,2432.000739,1893.82012,67404.0732,366.551756,379.900745,-177.7155462,136.5741595,494.3468894,3.29038477,-6.871408816
311,268.2164343,14705.547,2431.593402,1893.71317,67398.8715,366.556783,379.922954,-178.8159673,138.4194396,494.5709515,3.291419,-6.97045933
312,268.0489111,14705.13913,2431.91974,1893.90346,67405.5802,366.567997,379.947588,-178.1762931,137.4227695,494.7024302,3.29886537,-6.917211075
