,Shannon,Fisher,GBP,E2,E3,R2,R3,G1,G2,G3,Ig,Corr_MP2,MP2,Corr_CCSD,CCSD,Corr_CCSD(T),CCSD(T),RHF
119,45.19572153,2758.854374,411.0754012,488.181251,42012.5514,62.7352863,67.870962,-1.28444227,-12.7156513,63.87145939,1.49863887,-1.353689928,-457.6688427,-1.3892811,-457.7044339,-1.424947319,-457.7401001,-456.3151528
120,44.71643772,2757.202378,410.8815804,488.246124,42003.9869,62.4717697,67.0786218,-0.94503366,-10.96184577,63.94863127,1.35772992,-1.354167774,-457.6830709,-1.3885613,-457.7174645,-1.424374919,-457.7532781,-456.3289032
121,43.98519651,2754.20445,410.3463132,488.164983,41977.7552,62.4603731,67.0636611,-0.75921299,-12.06018457,67.04963567,1.3450013,-1.357919161,-457.6875011,-1.3917043,-457.7212863,-1.428448898,-457.7580309,-456.329582
122,45.08853052,2757.828175,410.9923901,488.116852,41996.7992,62.6027525,67.4536678,-0.98070081,-11.82959634,63.81371018,1.43307049,-1.352353551,-457.6731836,-1.3879868,-457.7088168,-1.423590755,-457.7444208,-456.32083
123,44.90411809,2758.349063,410.9361118,488.251563,42014.6711,62.6952879,67.7344535,-1.42019916,-12.74426525,64.72521261,1.47877997,-1.353902174,-457.6803846,-1.3893585,-457.7158408,-1.425083991,-457.7515664,-456.3264824
124,45.12488383,2759.078929,411.0317503,488.253564,42025.4863,62.7036073,67.7801991,-1.43165208,-12.35215788,63.86809165,1.48144423,-1.356642172,-457.6744112,-1.3917328,-457.7095018,-1.427762433,-457.7455314,-456.317769
125,44.74723797,2758.292219,410.9822932,488.272363,42003.7958,62.7598436,67.9535719,-1.29510714,-13.01695189,64.7286296,1.51113404,-1.349104653,-457.67118,-1.3844842,-457.7065596,-1.419616645,-457.741692,-456.3220753
126,44.58600492,2756.393567,410.7181752,488.21202,42000.8514,62.82605,68.1713009,-1.19029627,-14.17871432,66.87549006,1.53924101,-1.356726857,-457.6699635,-1.3912976,-457.7045342,-1.427479326,-457.740716,-456.3132367
127,44.80949618,2756.084189,410.7671416,488.145737,42002.1538,62.6081933,67.5221402,-0.75250272,-12.72601596,65.44372787,1.42205367,-1.362814849,-457.6892577,-1.395573,-457.7220158,-1.432599974,-457.7590428,-456.3264428
128,44.81861688,2757.946972,410.8852415,488.223744,42007.5723,62.459859,67.0388887,-1.25301622,-10.7161523,63.81279075,1.35228288,-1.354187822,-457.6886478,-1.3891832,-457.7236431,-1.425062328,-457.7595223,-456.33446
129,44.77146453,2757.959379,410.9171918,488.257326,42006.9073,62.6527361,67.6217913,-1.19482533,-12.12172905,64.44192817,1.45447414,-1.351823274,-457.6826442,-1.3870564,-457.7178774,-1.422513992,-457.7533349,-456.3308209
130,44.82824096,2758.822495,410.9235387,488.341679,42028.6879,62.6757758,67.7060399,-1.7527905,-12.46078159,64.86045725,1.46061602,-1.355868527,-457.6760829,-1.3906607,-457.710875,-1.426598748,-457.7468131,-456.3202144
131,45.45407277,2760.356298,411.2980494,488.221223,42020.4788,62.6139261,67.4931775,-1.4124553,-11.1680479,62.02068924,1.44225539,-1.350310612,-457.6727114,-1.3864929,-457.7088937,-1.42154052,-457.7439413,-456.3224008
132,45.07864642,2757.940569,411.1210829,488.119314,41985.2359,62.757991,67.9680961,-0.54517049,-13.19809125,63.44033435,1.51239398,-1.346952737,-457.6446386,-1.3829508,-457.6806367,-1.417929613,-457.7156155,-456.2976859
133,44.79854821,2756.629079,410.899636,488.092294,41975.9522,62.8360763,68.2203566,-0.61322085,-14.63654379,65.57176667,1.5425,-1.349389977,-457.6812874,-1.3846244,-457.7165218,-1.42001097,-457.7519084,-456.3318974
134,44.997138,2759.01708,411.0577573,488.248626,42010.6392,62.600271,67.4393104,-1.36148516,-11.37530551,63.36263543,1.4316553,-1.349933129,-457.6798394,-1.3857726,-457.7156788,-1.420946539,-457.7508528,-456.3299062
135,45.02572301,2758.707095,411.0441231,488.257928,42016.3228,62.5810571,67.3993603,-1.32758782,-11.85140248,63.68438678,1.41684301,-1.353585893,-457.6783508,-1.3883841,-457.713149,-1.424004764,-457.7487697,-456.3247649
136,44.81270418,2756.719371,410.7820257,488.141213,41999.1604,62.5661315,67.3692705,-0.92982426,-12.01695546,64.86678893,1.40515601,-1.356791758,-457.6822894,-1.3912434,-457.716741,-1.427544266,-457.7530419,-456.3254976
137,44.96473952,2757.561458,410.9885344,488.129647,41990.7137,62.6360731,67.5356388,-0.90004613,-12.86284593,64.37014012,1.44987718,-1.351938637,-457.6795969,-1.3869141,-457.7145724,-1.422468623,-457.7501269,-456.3276583
138,44.88566884,2757.996001,410.9335135,488.212341,42005.2929,62.606844,67.4844826,-1.1145341,-11.76122115,64.0144655,1.43258427,-1.351901287,-457.6816254,-1.3874085,-457.7171327,-1.422984259,-457.7527084,-456.3297242
139,44.87251116,2757.74894,410.9256033,488.20423,42004.7819,62.7172523,67.8267753,-1.24396841,-13.30588512,65.11207832,1.4836824,-1.353683892,-457.6908329,-1.3884318,-457.7255808,-1.424228891,-457.7613779,-456.337149
140,45.26111966,2759.346088,411.197378,488.195752,42007.9682,62.551334,67.2836714,-1.23532668,-10.94511839,62.48723367,1.41019927,-1.34932139,-457.6727112,-1.385246,-457.7086358,-1.420300038,-457.7436898,-456.3233898
141,44.87937792,2758.270167,410.9570178,488.19884,42001.8563,62.8246297,68.1591436,-1.20480523,-13.41345661,64.79239252,1.54390914,-1.351469807,-457.6646264,-1.3871734,-457.70033,-1.422655995,-457.7358126,-456.3131566
142,45.23288746,2758.144531,411.0915757,488.11265,41998.7988,62.6221397,67.5163723,-0.80275715,-11.89490674,63.16956803,1.44142615,-1.352595194,-457.6710569,-1.3878746,-457.7063364,-1.423445321,-457.741907,-456.3184617
143,44.20865681,2754.730325,410.5044383,488.185268,41985.4269,62.5396158,67.2924517,-0.79700435,-13.05655932,66.9825169,1.38891389,-1.35701213,-457.6938838,-1.3906673,-457.727539,-1.427234095,-457.7641058,-456.3368717
144,45.28858719,2758.170479,411.1826956,488.111642,41994.4291,62.5632142,67.3126225,-0.7966627,-11.89071448,62.96809294,1.41805237,-1.349385769,-457.6747481,-1.3849065,-457.7102688,-1.419930157,-457.7452925,-456.3253623
145,45.59009541,2760.105277,411.4172656,488.141405,42003.3808,62.5627123,67.2960112,-1.20545691,-11.26849039,61.76813191,1.42110089,-1.346941893,-457.6719687,-1.3832308,-457.7082577,-1.417859047,-457.7428859,-456.3250268
146,44.6481881,2757.359396,410.8400812,488.240533,42000.5263,62.6550768,67.6186281,-1.24285648,-12.2232705,65.1792843,1.4591507,-1.352112658,-457.6676634,-1.3876474,-457.7031982,-1.423215525,-457.7387663,-456.3155508
147,44.97396234,2758.425992,410.984578,488.255437,42015.7538,62.6362584,67.575855,-1.45314375,-12.17403518,64.35079771,1.44212504,-1.353583697,-457.6762245,-1.3887198,-457.7113606,-1.424413648,-457.7470544,-456.3226408
148,44.78239364,2757.218116,410.8783968,488.203942,42000.6558,62.710514,67.8123517,-1.09336425,-13.53268854,65.4514517,1.47940005,-1.353500125,-457.6800021,-1.388179,-457.7146809,-1.424022555,-457.7505245,-456.3265019
149,44.42876287,2756.517142,410.6037703,488.254368,42006.6194,62.6075607,67.5045892,-1.21563251,-12.44195399,65.93049799,1.42250426,-1.356541696,-457.685177,-1.3911658,-457.7198011,-1.427532855,-457.7561681,-456.3286353
150,44.42932322,2757.825396,410.7461095,488.344523,42013.1066,62.6691484,67.6500871,-1.47604693,-12.42371573,65.3225374,1.46769573,-1.351787025,-457.6715386,-1.387492,-457.7072435,-1.423160328,-457.7429119,-456.3197516
151,44.40537748,2757.444742,410.6956147,488.306092,42008.2472,62.6222456,67.5304669,-1.3729329,-11.96445739,65.33911477,1.43638935,-1.352809074,-457.6772638,-1.3882922,-457.7127469,-1.424082035,-457.7485368,-456.3244547
152,44.77165997,2757.094206,410.7406861,488.173029,42005.7047,62.6221267,67.5489869,-1.41099044,-12.70831895,65.73787555,1.43034713,-1.357866352,-457.6813798,-1.3926497,-457.7161632,-1.429119445,-457.7526329,-456.3235134
153,44.2254718,2755.629737,410.539882,488.242182,41995.6323,62.5566712,67.31868,-0.93210882,-12.6799509,66.28615295,1.40321353,-1.355334922,-457.6904042,-1.3897557,-457.724825,-1.426017756,-457.761087,-456.3350693
154,44.67958184,2757.342287,410.8229934,488.19942,41997.2036,62.6492533,67.5957047,-1.1901079,-12.87159085,65.24559213,1.45217154,-1.352592901,-457.681852,-1.3877214,-457.7169805,-1.423522677,-457.7527817,-456.3292591
155,44.8388539,2757.523293,410.8839484,488.164154,41996.4734,62.8451836,68.2103906,-1.12242725,-13.92312815,65.50204149,1.55395091,-1.3528707,-457.6713689,-1.388369,-457.7068671,-1.424122383,-457.7426206,-456.3184982
156,44.49622363,2757.378797,410.6664034,488.296146,42017.8046,62.6028646,67.4940115,-1.43010983,-11.84239823,65.37516979,1.42558809,-1.359454418,-457.6694487,-1.3939738,-457.7039681,-1.430585106,-457.7405794,-456.3099943
157,45.02074077,2758.85325,410.988612,488.243539,42018.2237,62.7109309,67.7908859,-1.53527414,-12.68008303,64.43468855,1.48160703,-1.354982013,-457.6924168,-1.390078,-457.7275128,-1.42592953,-457.7633643,-456.3374348
158,44.14903089,2756.358585,410.5266302,488.301225,42003.24,62.6069196,67.5132131,-1.37492655,-12.41384346,66.51483824,1.42270927,-1.356666808,-457.6722682,-1.3912776,-457.706879,-1.427754635,-457.743356,-456.3156014
159,44.74323647,2758.072588,410.8125991,488.312104,42025.893,62.57445,67.3677542,-1.52483871,-12.22704707,64.89243967,1.41257201,-1.358143652,-457.6905568,-1.3926779,-457.725091,-1.429016517,-457.7614297,-456.3324132
160,44.71958719,2757.940105,410.8088954,488.2503,42011.5416,62.7360395,67.9147839,-1.50001613,-12.99502966,65.44289739,1.49008328,-1.355137196,-457.6846458,-1.3902805,-457.7197891,-1.426392183,-457.7559008,-456.3295086
161,44.83731654,2755.754159,410.8973186,488.022792,41966.4391,62.8116342,68.1384161,-0.23345482,-14.71838696,65.54768733,1.53400153,-1.351117641,-457.6723778,-1.3857395,-457.7069996,-1.421349443,-457.7426096,-456.3212601
162,44.42171193,2755.655244,410.7762696,488.095563,41958.7033,62.7766884,67.9894703,-0.34122112,-13.99785042,65.78455545,1.52360891,-1.346542711,-457.6702656,-1.382141,-457.7058639,-1.417252718,-457.7409756,-456.3237229
163,44.8558951,2757.790987,410.9272648,488.206505,42003.7275,62.9188576,68.4500117,-1.27673473,-14.96367855,65.99935616,1.58719133,-1.35292144,-457.6924587,-1.3879088,-457.7274461,-1.423584483,-457.7631218,-456.3395373
164,44.46692431,2757.084009,410.6144096,488.283325,42015.894,62.6441327,67.6056569,-1.54385948,-12.16228201,65.99241594,1.44513891,-1.358937466,-457.6732069,-1.3938858,-457.7081552,-1.430525934,-457.7447953,-456.3142694
165,44.96870792,2758.592816,411.0941378,488.22761,42000.2499,62.7944546,68.0401088,-1.15028847,-13.23312147,64.21301428,1.53394034,-1.34796288,-457.6603411,-1.3840842,-457.6964624,-1.419054531,-457.7314327,-456.3123782
166,44.69242033,2757.102304,410.7966536,488.215193,42003.1291,62.5824717,67.4413648,-1.0967657,-12.07525191,64.94911152,1.41197734,-1.356850913,-457.6797146,-1.3910845,-457.7139481,-1.427352726,-457.7502164,-456.3228636
167,44.50221141,2757.114968,410.6757184,488.266842,42009.0633,62.6684882,67.6683854,-1.44634524,-12.66944079,66.05251565,1.45968436,-1.35544618,-457.6783027,-1.3905748,-457.7134313,-1.426727272,-457.7495838,-456.3228565
168,45.16870403,2758.46546,411.0932068,488.183148,42008.7315,62.4818805,67.1289604,-1.13005479,-10.86858633,63.02877615,1.36229015,-1.35348341,-457.6800661,-1.3880235,-457.7146062,-1.42361778,-457.7502005,-456.3265827
169,44.40150214,2756.492029,410.7444459,488.176104,41977.611,62.5961423,67.4170344,-0.72183307,-11.72317705,64.78172899,1.43714168,-1.347049163,-457.6443295,-1.3833661,-457.6806464,-1.418586601,-457.7158669,-456.2972803
170,44.99682204,2758.512668,411.0727592,488.221106,42003.9912,62.5658336,67.3341527,-1.17782033,-11.92365821,63.53239741,1.40971339,-1.349245484,-457.6849594,-1.3844837,-457.7201976,-1.419677718,-457.7553916,-456.3357139
171,44.90074977,2758.436227,411.007319,488.235832,42005.1134,62.6246636,67.539964,-1.33325472,-12.32131534,64.23884211,1.43737675,-1.350480156,-457.6979191,-1.3856408,-457.7330797,-1.420898884,-457.7683379,-456.347439
172,44.15498124,2754.90353,410.4788492,488.244034,41995.0636,62.5349911,67.3236144,-0.79651475,-12.43322403,66.63419329,1.37888587,-1.359469199,-457.6921514,-1.3926012,-457.7252834,-1.429368412,-457.7620506,-456.3326822
173,44.88883213,2759.006671,410.9966542,488.274474,42013.8967,62.7568745,67.9374761,-1.55845952,-12.89106121,64.50188599,1.50972103,-1.350533494,-457.67568,-1.3864842,-457.7116308,-1.421838135,-457.7469847,-456.3251465
174,44.05438444,2755.717858,410.4869828,488.30364,41998.6624,62.5265754,67.2398063,-1.06746078,-12.0146341,66.3040066,1.3841985,-1.356990625,-457.6853075,-1.3907954,-457.7191123,-1.427124998,-457.7554419,-456.3283169
175,44.68518323,2758.255527,410.8721308,488.32297,42019.186,62.5659454,67.3785925,-1.40195077,-11.64682573,64.35714689,1.40314533,-1.354607537,-457.6804939,-1.38918,-457.7150664,-1.425064823,-457.7509512,-456.3258863
176,45.09307902,2758.045504,411.0918891,488.139957,41992.1256,62.9659868,68.5957794,-0.8079206,-15.04941347,64.77504265,1.61320796,-1.347385757,-457.6821304,-1.3830966,-457.7178413,-1.417908835,-457.7526535,-456.3347447
177,44.67018446,2756.688487,410.8916512,488.154932,41980.0163,62.6760304,67.6973209,-0.682276,-13.31555366,65.08561144,1.46378138,-1.34813301,-457.6858352,-1.383095,-457.7207971,-1.418234005,-457.7559362,-456.3377022
178,44.7122272,2756.713369,410.8610187,488.211309,41997.0666,62.8364835,68.2051514,-1.03381753,-14.59587948,66.3262199,1.54246737,-1.355205058,-457.6885493,-1.3893105,-457.7226548,-1.425186749,-457.758531,-456.3333443
179,44.59121346,2757.241013,410.837805,488.250028,41997.2487,62.6928945,67.7405732,-1.16677447,-13.10476224,65.46744209,1.47319099,-1.35083388,-457.692907,-1.385803,-457.7278761,-1.421193092,-457.7632662,-456.3420731
180,44.59686939,2757.685459,410.8239143,488.265103,42003.7263,62.6881883,67.7405629,-1.25824897,-12.44293218,65.0466439,1.47162412,-1.352766201,-457.6742348,-1.387973,-457.7094416,-1.423701474,-457.7451701,-456.3214686
181,44.85072821,2757.285618,410.9904896,488.102581,41975.904,62.5725267,67.3390134,-0.63928266,-12.14538805,63.839343,1.42000982,-1.346486614,-457.6759926,-1.3821567,-457.7116627,-1.417139782,-457.7466457,-456.3295059
182,44.14336388,2756.649303,410.5773359,488.31768,42001.1439,62.6413759,67.6155088,-1.31765659,-12.10562184,66.12061597,1.44582056,-1.354499135,-457.6620745,-1.3896621,-457.6972375,-1.425785525,-457.7333609,-456.3075754
183,44.79169808,2758.993706,410.9844519,488.346955,42021.1775,62.6663393,67.6274515,-1.5983245,-12.37325203,64.35011348,1.46712113,-1.351534632,-457.6812674,-1.3872012,-457.716934,-1.422535404,-457.7522682,-456.3297328
184,44.73629469,2758.000363,410.8734823,488.254601,42008.6012,62.6500726,67.6235566,-1.28792213,-12.14437849,64.56876578,1.45092736,-1.353598217,-457.673949,-1.3887845,-457.7091352,-1.424627839,-457.7449786,-456.3203507
185,44.32954067,2756.185354,410.5967194,488.181408,41985.6491,62.5870579,67.4279388,-1.0912318,-11.96794776,65.88612459,1.41911079,-1.352956738,-457.6639189,-1.3886726,-457.6996348,-1.42467699,-457.7356392,-456.3109622
186,44.93780418,2757.676935,410.9223092,488.166336,42001.1256,62.5471672,67.2993316,-1.13178984,-11.54120317,64.1497432,1.39809576,-1.35339232,-457.6829094,-1.388586,-457.7181031,-1.424319713,-457.7538368,-456.329517
187,44.90686871,2757.695641,410.8254995,488.18404,42011.0205,62.6886463,67.7746016,-1.38163028,-12.84678887,65.22735988,1.46203317,-1.357373935,-457.6873302,-1.3921431,-457.7220994,-1.428595658,-457.7585519,-456.3299563
188,45.0153238,2758.874858,410.9969865,488.238592,42016.5298,62.7790688,68.062052,-1.44607541,-12.98297156,64.40877004,1.51434645,-1.354490569,-457.6766003,-1.3897948,-457.7119045,-1.425622676,-457.7477324,-456.3221097
189,44.8746406,2757.245591,410.90582,488.189237,42001.7976,62.6372522,67.5954394,-1.08192488,-12.5991984,64.93473879,1.44050736,-1.354374556,-457.695514,-1.3888054,-457.7299448,-1.424640036,-457.7657795,-456.3411395
190,44.83942605,2758.529596,410.8728809,488.292513,42024.893,62.7232044,67.8547146,-1.9008638,-12.82058031,65.60309585,1.48485925,-1.356264681,-457.67225,-1.3915279,-457.7075132,-1.427642776,-457.7436281,-456.3159853
191,44.50845018,2755.144809,410.6392129,488.136454,41986.214,62.5280047,67.2419044,-0.57610469,-12.39834002,65.80526152,1.38839412,-1.358327904,-457.6737322,-1.3918137,-457.707218,-1.42831846,-457.7437228,-456.3154043
192,45.6090279,2758.350944,411.2260089,488.010825,41994.5048,62.7420666,67.8576394,-0.75501148,-13.04080932,63.25656532,1.50897313,-1.351887907,-457.6685051,-1.3876009,-457.7042181,-1.42294761,-457.7395648,-456.3166172
193,44.98569105,2759.032191,411.0781332,488.244115,42007.2652,62.5842977,67.403486,-1.30390893,-11.43687354,63.2573921,1.41882444,-1.34815777,-457.6865861,-1.3840353,-457.7224636,-1.418977451,-457.7574058,-456.3384283
194,45.0145439,2759.093083,410.9418538,488.30485,42033.7974,62.6272483,67.5350592,-1.8522866,-12.4133159,64.67246771,1.4391135,-1.358420461,-457.6747192,-1.3933091,-457.7096078,-1.429672661,-457.7459714,-456.3162987
195,45.15946873,2758.624809,411.1158832,488.193107,42006.8224,62.6690262,67.6861021,-1.03458607,-12.31631341,63.38394802,1.46079687,-1.350096402,-457.6786193,-1.3857244,-457.7142473,-1.420927294,-457.7494502,-456.3285229
196,44.74514793,2756.929322,410.9148125,488.095628,41973.6913,62.7890183,68.0186108,-0.49227599,-13.62731305,64.72221893,1.53364886,-1.347185225,-457.6599362,-1.3832862,-457.6960371,-1.41841006,-457.731161,-456.312751
197,45.50611161,2759.23562,411.3034802,488.095573,41997.7539,62.6447757,67.5544272,-1.01900882,-11.95340962,62.55490933,1.45840372,-1.348386968,-457.6773355,-1.384453,-457.7134015,-1.419284229,-457.7482327,-456.3289485
198,44.77373598,2757.60235,410.7938662,488.268851,42022.9067,62.6768302,67.7000946,-1.47682429,-13.02726103,65.67613752,1.46341964,-1.360113858,-457.6877624,-1.3941457,-457.7217942,-1.430705062,-457.7583536,-456.3276485
199,44.48655518,2757.251546,410.7386571,488.295291,42009.1267,62.5229582,67.2635517,-1.30490719,-11.5759128,65.09579133,1.38222701,-1.354443359,-457.6842461,-1.3890886,-457.7188913,-1.425075022,-457.7548777,-456.3298027
200,44.94734987,2759.143182,411.1390998,488.240836,41997.6878,62.5111144,67.1475802,-1.2240109,-11.08587829,62.77938016,1.38944727,-1.345331032,-457.6786197,-1.3814609,-457.7147496,-1.416170996,-457.7494597,-456.3332887
201,44.50678683,2756.734549,410.7107637,488.201884,41994.4288,62.6760606,67.675135,-1.13030528,-13.02971024,65.82710275,1.46907355,-1.353564146,-457.6783059,-1.3886741,-457.7134159,-1.424602083,-457.7493438,-456.3247418
202,44.79700753,2758.688401,410.8961943,488.328648,42025.1862,62.527068,67.2084593,-1.60684695,-10.76091229,63.9229,1.39474936,-1.354020759,-457.6647476,-1.389902,-457.7006288,-1.425702934,-457.7364297,-456.3107268
203,45.08589163,2758.703737,411.0658871,488.198747,42007.5711,62.5445223,67.2756795,-1.31670647,-11.34914879,63.46661356,1.39990734,-1.352291553,-457.6888468,-1.3875824,-457.7241377,-1.423033282,-457.7595885,-456.3365553
204,44.41491428,2755.526003,410.5990349,488.206844,41996.3029,62.503209,67.2194052,-0.76311979,-11.82975525,65.63508762,1.36700857,-1.358092528,-457.6894968,-1.3917432,-457.7231474,-1.428274584,-457.7596788,-456.3314042
205,45.11801638,2759.193553,411.1186086,488.267396,42017.6162,62.5354848,67.2352651,-1.24108005,-11.22680946,62.72810671,1.39650254,-1.352373005,-457.6828086,-1.387494,-457.7179296,-1.422905214,-457.7533409,-456.3304356
