,Shannon,Fisher,GBP,E2,E3,R2,R3,G1,G2,G3,Ig,Corr_MP2,Corr_CCSD,Corr_CCSD(T),E(0),E(CCSD),ECCS(T)
765,185.8815574,5998.000834,1137.316717,758.767723,26899.8569,172.98596,183.095367,-87.49883626,64.30631665,215.6903668,2.54442594,-3.354626096,-3.485113015,-3.659235976,-922.9364911,-926.4216041,-926.5957271
766,185.8197491,5999.523638,1137.485642,758.802245,26902.4106,173.046408,183.278817,-88.03529413,64.36259793,215.2231432,2.57665156,-3.351026587,-3.482282735,-3.656201156,-922.9324216,-926.4147043,-926.5886227
767,185.0911442,5999.448796,1137.363163,758.933672,26901.2531,173.11204,183.481638,-88.2755317,64.8954292,216.1830681,2.61088119,-3.349008062,-3.479390403,-3.6530066,-922.9216531,-926.4010435,-926.5746597
768,184.6061406,5996.405843,1136.891206,758.996068,26903.2431,173.015475,183.190961,-87.42807118,64.2061472,217.887377,2.5575872,-3.354879034,-3.483285659,-3.656424049,-922.9553132,-926.4385989,-926.6117373
769,184.7186911,5997.668146,1137.262164,759.053399,26902.8685,173.069045,183.345865,-87.55560229,64.25065987,217.0279262,2.58844035,-3.343684959,-3.474543091,-3.646399255,-922.9356706,-926.4102137,-926.5820699
770,184.9558896,5998.513713,1137.142841,758.848896,26898.8996,173.062315,183.328453,-88.04415672,64.68885688,216.4989304,2.58405238,-3.353914915,-3.48279112,-3.656648973,-922.9497334,-926.4325246,-926.6063824
771,185.6736392,5997.895679,1137.215246,758.705898,26895.3803,172.995577,183.127459,-87.551201,64.57961025,215.8956433,2.54929078,-3.352512114,-3.483157877,-3.656778587,-922.9492126,-926.4323705,-926.6059912
772,183.9003883,5997.378331,1136.990941,759.21159,26911.0098,173.119048,183.496541,-87.90837394,63.61957043,218.2930193,2.61306617,-3.346132931,-3.475600156,-3.647297117,-922.954121,-926.4297211,-926.6014181
773,182.9580517,5994.851813,1136.588847,759.326245,26906.0468,173.092862,183.434115,-87.32132186,63.99202998,220.2921745,2.59507413,-3.353369075,-3.480239081,-3.651860928,-922.9424953,-926.4227344,-926.5943563
774,185.3521376,5998.243303,1136.933202,758.68337,26896.7574,173.030685,183.265194,-88.20904654,64.90485308,216.6920668,2.56279714,-3.370115866,-3.496340248,-3.672879287,-922.931016,-926.4273562,-926.6038952
775,185.0571775,5999.615989,1137.338725,758.898444,26899.9442,173.112886,183.477245,-88.34030817,64.91315523,216.0546675,2.61242736,-3.344418053,-3.476065582,-3.648985747,-922.9486815,-926.4247471,-926.5976672
776,182.7981706,5996.011781,1136.904028,759.418603,26904.8191,173.147557,183.580876,-87.45808066,64.12157047,219.5512929,2.62844689,-3.336268688,-3.466202115,-3.635263699,-922.9631708,-926.429373,-926.5984345
777,184.8926126,5998.796246,1137.291426,758.952063,26901.0622,173.096435,183.433504,-88.090519,64.62679827,216.4600643,2.60228013,-3.345616068,-3.476603494,-3.649221368,-922.9445961,-926.4211996,-926.5938174
778,184.6342933,5997.355042,1137.080253,759.037051,26904.8454,173.05649,183.311188,-87.60649256,64.24270309,217.3100949,2.58035693,-3.350958355,-3.480298772,-3.652881518,-922.9496888,-926.4299875,-926.6025703
779,186.3775621,5998.84199,1137.465979,758.592094,26894.4002,172.980338,183.079211,-87.59940936,64.76016625,214.5886489,2.54202853,-3.35556716,-3.486367921,-3.660811712,-922.9350861,-926.421454,-926.5958978
780,183.6794068,5995.586133,1136.854397,759.246965,26906.5086,173.063368,183.320791,-87.19982211,63.81160453,218.9794871,2.5848722,-3.350318005,-3.478657707,-3.650156087,-922.9433134,-926.4219711,-926.5934694
781,185.1767378,5997.552734,1137.193348,758.873646,26899.8436,173.018945,183.198827,-87.44807391,64.39840404,216.4406661,2.56072851,-3.351042727,-3.481013698,-3.653937366,-922.9467822,-926.4277959,-926.6007196
782,185.403565,5997.524042,1137.152068,758.794659,26898.0999,172.997525,183.137887,-87.52210749,64.39961071,216.4215312,2.549057,-3.353786625,-3.483368505,-3.657042571,-922.9460879,-926.4294564,-926.6031304
783,183.3406071,5995.893432,1136.872621,759.42538,26914.2019,173.103923,183.444887,-87.34574706,63.56050625,219.2795823,2.60635482,-3.340495722,-3.470286043,-3.640302963,-922.9711837,-926.4414697,-926.6114866
784,184.0113582,5995.701611,1136.512726,759.007993,26903.7553,173.045025,183.300727,-87.7568074,64.17054585,219.1631281,2.57016036,-3.373497085,-3.496979734,-3.672663605,-922.9268519,-926.4238316,-926.5995155
785,184.716328,5997.142492,1137.007996,758.913175,26897.9398,173.04056,183.265204,-87.594034,64.4265516,217.2722127,2.57229319,-3.357341621,-3.485631171,-3.659180276,-922.9465054,-926.4321366,-926.6056857
786,185.3575935,5997.655126,1137.204438,758.782411,26895.1853,173.018847,183.196377,-87.5294107,64.64113802,216.3012109,2.56124174,-3.351470639,-3.48185008,-3.655121089,-922.944741,-926.4265911,-926.5998621
787,185.4709224,5998.435448,1137.277476,758.801704,26896.4415,173.042556,183.265198,-87.79964508,64.70213272,216.0572773,2.574114,-3.348157173,-3.479090225,-3.652145011,-922.9510344,-926.4301246,-926.6031794
788,184.5930293,5998.009572,1137.160425,759.006264,26901.6135,173.089251,183.401049,-87.85028128,64.46664558,216.9562026,2.6000978,-3.349571655,-3.479246197,-3.651867975,-922.9496732,-926.4289194,-926.6015412
789,184.1533506,5997.912377,1137.168854,759.151919,26903.8129,173.11037,183.466502,-87.84218554,64.41394702,217.5594343,2.6098287,-3.341013488,-3.471919359,-3.642979938,-922.9561363,-926.4280556,-926.5991162
790,184.4490543,5995.873957,1136.624742,758.885163,26898.9798,172.994107,183.14795,-87.57765916,64.36079557,218.4275632,2.54269895,-3.370179457,-3.494931022,-3.670239923,-922.9461756,-926.4411066,-926.6164155
791,184.7980553,5997.953189,1137.091877,758.995604,26908.155,173.059319,183.32654,-87.90149418,64.03410648,216.9481878,2.58193955,-3.35968788,-3.48682331,-3.661192216,-922.9267609,-926.4135842,-926.5879531
792,185.3611216,5996.156204,1136.86376,758.739382,26898.2135,172.947833,182.996028,-87.2490214,64.15101794,217.0359362,2.52026521,-3.366357163,-3.493290279,-3.668395878,-922.9400274,-926.4333177,-926.6084233
793,182.5262368,5995.992026,1136.668876,759.410842,26906.2618,173.171876,183.661162,-87.88935972,64.25901887,220.192475,2.64040195,-3.350125104,-3.476784391,-3.648094827,-922.9421842,-926.4189686,-926.5902791
794,183.9147621,5997.855121,1137.010698,759.064516,26897.8396,173.136645,183.541989,-88.05060317,64.80745287,217.8517211,2.62486966,-3.34388996,-3.474055967,-3.645685681,-922.96328,-926.437336,-926.6089657
796,183.8485137,5995.607071,1136.459042,758.99297,26901.2615,173.049551,183.32949,-87.8136553,64.36300963,219.4478727,2.56985449,-3.374437163,-3.497381032,-3.673120687,-922.9338555,-926.4312365,-926.6069762
797,185.4018404,5998.112542,1137.284324,758.854445,26899.1963,173.019922,183.198816,-87.5973214,64.50278867,216.031565,2.5622439,-3.349913551,-3.480466013,-3.653487353,-922.9522541,-926.4327201,-926.6057414
798,185.3239902,5999.392648,1137.280283,758.851919,26902.6063,173.082571,183.389539,-88.27095789,64.68844448,215.9653432,2.59582014,-3.350584583,-3.481373527,-3.655167041,-922.9453268,-926.4267004,-926.6004939
799,184.1592818,5997.125374,1137.253085,759.309743,26910.6124,173.089877,183.397129,-87.33171757,63.71025733,217.7118153,2.60118627,-3.331536036,-3.464200549,-3.63351736,-922.9706525,-926.4348531,-926.6041699
800,186.2094183,5997.726427,1137.329906,758.642032,26894.6052,172.939227,182.965659,-87.21006033,64.53305564,215.3306092,2.51759913,-3.352615565,-3.483879695,-3.65757163,-922.9461184,-926.4299981,-926.60369
801,184.9317698,5998.003681,1137.150807,758.931041,26900.1153,173.039537,183.268174,-87.78131915,64.61747884,216.7280511,2.56985504,-3.35337416,-3.482275017,-3.65570626,-922.9469508,-926.4292258,-926.6026571
802,185.6126812,5996.911414,1137.028481,758.677618,26893.5742,172.956953,183.021123,-87.31040575,64.54992124,216.4131669,2.52533998,-3.35825893,-3.487659252,-3.661830998,-922.9499711,-926.4376303,-926.6118021
803,185.1872023,5997.059765,1136.907282,758.719778,26894.9639,172.98672,183.113822,-87.64959092,64.8488812,216.9896923,2.54075615,-3.366009934,-3.492600581,-3.667998128,-922.9391279,-926.4317284,-926.607126
804,184.1688859,5995.298346,1136.644468,759.029583,26904.3308,173.021104,183.229486,-87.3717725,64.1168049,219.011101,2.55727865,-3.367589664,-3.493223004,-3.667939356,-922.9259059,-926.4191289,-926.5938452
805,182.1952681,5993.282108,1136.337148,759.505661,26911.0921,173.10502,183.484049,-87.04840726,63.46137191,221.6722241,2.60133322,-3.360592366,-3.484353442,-3.656214214,-922.9340846,-926.418438,-926.5902988
806,185.0627112,5997.731784,1137.217338,758.958564,26902.0249,173.033998,183.234178,-87.53699074,64.29088636,216.5528721,2.57037696,-3.345746363,-3.476537892,-3.648658101,-922.9588866,-926.4354245,-926.6075447
807,185.5112724,5997.607042,1137.151088,758.717852,26894.3447,173.004069,183.149435,-87.5645157,64.60499629,216.1622607,2.55348114,-3.35516253,-3.485174627,-3.659123782,-922.9383983,-926.423573,-926.5975221
808,185.3249366,5996.284529,1137.042399,758.850526,26900.003,172.96271,183.030971,-87.0723561,64.03494161,216.9768064,2.52977353,-3.357203736,-3.48593134,-3.659485889,-922.9429595,-926.4288908,-926.6024454
809,184.4146184,5996.914734,1136.947075,759.012625,26902.4719,173.04321,183.283689,-87.66996411,64.47120783,217.8887496,2.57199486,-3.360462894,-3.487778195,-3.661859755,-922.929334,-926.4171122,-926.5911938
810,185.2143109,5998.482526,1137.187882,758.872346,26899.9054,173.051711,183.292249,-87.93906909,64.68101605,216.3556728,2.57865603,-3.350593824,-3.48078515,-3.654089996,-922.9562607,-926.4370459,-926.6103507
811,183.6949225,5995.468623,1136.946518,759.230806,26901.9827,173.070268,183.355931,-87.07443258,63.99568257,218.8973767,2.58655982,-3.344063061,-3.474280582,-3.644733709,-922.9370267,-926.4113072,-926.5817604
812,183.8844848,5997.553408,1136.868987,759.135947,26903.5844,173.12082,183.515871,-88.21549296,64.68730307,218.4137731,2.61211959,-3.354165379,-3.481708576,-3.654980281,-922.941516,-926.4232246,-926.5964963
813,184.2291249,5997.496425,1137.01521,759.152027,26907.9917,173.095197,183.432899,-87.91008295,64.20751067,217.9903494,2.59952729,-3.347251651,-3.476790664,-3.649075804,-922.9529247,-926.4297154,-926.6020005
814,185.4389201,5998.129767,1137.032478,758.698348,26896.4128,173.014775,183.192995,-87.95149486,64.86464575,216.3324995,2.55714914,-3.362341582,-3.490076221,-3.665387762,-922.9419192,-926.4319954,-926.6073069
815,184.1248721,5997.905588,1137.105382,759.133651,26904.0696,173.110103,183.469011,-87.90601218,64.47583208,217.5276241,2.60992842,-3.34413562,-3.474074441,-3.645658585,-922.9703776,-926.444452,-926.6160362
816,185.4584687,5999.428892,1137.41524,758.841155,26899.7786,173.075404,183.369892,-88.12315671,64.75058189,215.6314623,2.59166037,-3.344686921,-3.476634975,-3.649586779,-922.9508519,-926.4274869,-926.6004387
817,183.3537995,5995.735355,1136.682168,759.219686,26904.5179,173.10264,183.456665,-87.62119749,64.20912562,219.615364,2.60296237,-3.354528736,-3.481701824,-3.654089096,-922.9479767,-926.4296785,-926.6020658
818,184.2312287,5996.758528,1137.055352,759.069465,26899.9786,173.067089,183.332458,-87.43381143,64.2506562,217.8268353,2.58686586,-3.346271496,-3.476159291,-3.647794273,-922.9501404,-926.4262997,-926.5979347
819,183.3732373,5995.514156,1136.834775,759.299211,26904.8464,173.097157,183.428571,-87.29841182,63.95624351,219.4490158,2.60150121,-3.341672172,-3.471567878,-3.641875417,-922.9524863,-926.4240541,-926.5943617
820,184.7141444,5998.699687,1137.13797,758.983874,26903.3482,173.092653,183.435601,-88.26211109,64.54984081,216.9619373,2.59707463,-3.352844407,-3.481962945,-3.655478735,-922.9413518,-926.4233148,-926.5968306
821,184.7621648,5996.803959,1137.109963,759.00934,26901.0648,173.026846,183.216728,-87.29732571,64.24852889,217.2978794,2.56476761,-3.346539631,-3.477422092,-3.64928206,-922.9519401,-926.4293622,-926.6012222
822,184.3592542,5996.56479,1136.829836,758.979895,26902.7507,173.028554,183.245042,-87.57210512,63.87591564,217.9276877,2.56197516,-3.360944992,-3.487644528,-3.661318958,-922.9615968,-926.4492413,-926.6229157
823,184.932353,5997.063022,1136.968616,758.82498,26896.8496,173.015692,183.202075,-87.58740816,64.63671113,217.1478242,2.55625514,-3.35964416,-3.487287423,-3.661544555,-922.9417749,-926.4290623,-926.6033194
824,184.8356049,5996.908658,1137.084502,759.016728,26904.3346,173.019147,183.202303,-87.41855999,64.01709893,217.3298908,2.5590623,-3.351655245,-3.480998469,-3.653823728,-922.9406916,-926.4216901,-926.5945153
825,185.6399011,5999.557711,1137.31193,758.774158,26902.0584,173.05196,183.304939,-88.30917424,64.58868322,215.5154523,2.57792035,-3.356250103,-3.485913046,-3.660756775,-922.9379571,-926.4238702,-926.5987139
826,185.8386751,5998.509867,1136.998389,758.515462,26891.1741,172.987883,183.125251,-88.11719263,65.23923684,215.7446903,2.54202458,-3.375354199,-3.500746968,-3.678084853,-922.9427753,-926.4435222,-926.6208601
827,184.4639161,5996.763981,1136.798648,758.922971,26899.5238,173.055427,183.33321,-87.7847641,64.4243952,217.9254875,2.57665636,-3.360790636,-3.487579409,-3.661604952,-922.9496879,-926.4372673,-926.6112928
828,183.6855795,5995.585833,1136.774136,759.205809,26905.1675,173.060124,183.32697,-87.33234549,64.10304392,219.0581116,2.58044519,-3.35320322,-3.481016785,-3.65304564,-922.9544711,-926.4354879,-926.6075167
829,184.2611112,5997.772581,1137.128493,759.13775,26905.7785,173.088658,183.41577,-87.79156516,64.31457765,217.4963106,2.59658861,-3.347726616,-3.477996371,-3.650086515,-922.950086,-926.4280823,-926.6001725
830,183.9469587,5996.678746,1136.96869,759.171459,26908.2395,173.079867,183.376672,-87.56409008,63.39710119,218.1983306,2.59280991,-3.34642576,-3.475922428,-3.647340966,-922.9610035,-926.436926,-926.6083445
